ph,Hardness,Solids,Chloramines,Sulfate,Conductivity,Organic_carbon,Trihalomethanes,Turbidity,Potability,Medium,,,
medium,low,high,high,278.3611769,427.9306866,14.77300488,85.68083615,high,1,high,,,
medium,medium,high,high,333.7757766,315.6043274,16.40480525,46.1391826,medium,1,high,,,
medium,low,high,high,333.7757766,521.8735151,10.98542159,76.12635153,medium,1,high,,,
high,medium,high,medium,235.7709819,528.0686585,14.41077825,74.98493714,high,1,high,,,
high,medium,high,high,333.7757766,446.9549101,12.19509386,77.52343002,high,1,high,,,
medium,low,high,high,441.8267766,524.0003552,11.38485847,71.15328466,medium,1,high,,,
medium,high,high,high,333.7757766,462.7669762,7.923397634,79.697764,high,1,high,,,
medium,low,high,high,325.5158572,480.8785436,20.30233655,61.52068662,high,1,high,,,
medium,high,high,medium,290.3110336,384.9065162,17.7315232,58.35485589,medium,1,high,,,
medium,low,high,medium,284.8857433,393.4931553,7.701010154,63.29358452,medium,1,high,,,
medium,low,high,high,302.5353706,415.0974385,19.37032847,66.39629295,medium,1,high,,,
high,low,high,medium,281.2298526,588.6991934,18.07693775,70.79303618,high,1,high,,,
high,high,high,high,334.0536927,385.8747995,8.803475287,66.39629295,high,1,high,,,
medium,medium,high,high,283.5095825,428.7531036,22.16632099,87.39912189,high,1,high,,,
medium,low,high,high,424.3021225,445.3458753,10.67458248,51.87695476,medium,1,high,,,
high,high,high,high,298.0824623,580.0035336,12.56261489,51.35305214,medium,1,high,,,
medium,low,high,medium,333.7757766,398.0468043,13.16641575,68.89062012,medium,1,high,,,
medium,medium,high,high,440.6355091,487.9323103,18.37680201,45.30653878,high,1,high,,,
high,medium,high,medium,263.4827277,399.2835623,18.90903521,67.96334191,high,1,high,,,
medium,medium,high,high,328.503515,470.8215689,16.3519115,68.91033739,medium,1,high,,,
medium,medium,high,high,411.2852513,355.5273068,9.969701406,82.49259499,high,1,high,,,
medium,low,high,high,400.1641609,459.2609614,9.893655009,52.15778717,medium,1,high,,,
medium,low,high,high,333.7757766,544.0110745,13.54221284,77.22700303,medium,1,high,,,
medium,low,high,medium,300.4059237,448.1516693,12.3885486,62.74338338,high,1,high,,,
medium,low,high,medium,333.7757766,484.4429648,12.3671092,57.53065851,high,1,high,,,
medium,low,high,high,333.7757766,498.7008895,14.94358481,84.25426404,medium,1,high,,,
high,medium,high,medium,257.1486504,517.844674,15.9637519,52.95002327,high,1,high,,,
high,medium,high,high,360.414005,461.8045481,13.36467688,103.38021,high,1,high,,,
high,high,high,high,244.0862569,504.6167925,15.98106765,62.32004847,medium,1,high,,,
medium,medium,high,medium,380.804054,435.6743931,14.50701312,68.23338555,medium,1,high,,,
medium,medium,high,high,393.1378719,443.6291232,10.98334419,76.64573393,high,1,high,,,
medium,medium,high,high,340.9755587,291.0847438,15.95465453,64.36379306,medium,1,high,,,
medium,medium,high,high,343.6011043,526.3252137,20.31469147,60.52159304,high,1,high,,,
medium,low,high,medium,333.7757766,322.3652374,14.15495478,50.65500083,high,1,high,,,
medium,medium,high,high,333.7757766,638.0001823,13.94281239,69.39441775,medium,1,high,,,
medium,medium,high,high,356.6901736,341.0749246,14.99466235,55.89391551,medium,1,high,,,
medium,low,high,high,318.7227507,498.4540987,11.3980069,81.28838221,medium,1,high,,,
medium,high,high,high,333.7757766,490.895109,7.025536233,78.50227064,medium,1,high,,,
medium,low,high,high,355.8968904,434.658981,16.61805278,69.41228382,medium,1,high,,,
medium,medium,high,medium,274.9752795,465.3308561,5.980339206,57.20308922,medium,1,high,,,
medium,low,high,medium,333.7757766,435.5738878,11.87837049,79.39400835,medium,1,high,,,
medium,low,high,high,290.332286,517.6268878,16.34015867,72.09361001,medium,1,high,,,
medium,low,high,high,376.2826172,352.7453698,20.13048259,66.73504403,medium,1,high,,,
medium,low,high,high,409.9187017,454.8848091,14.24509139,71.9838514,high,1,high,,,
medium,low,high,medium,318.926564,509.0628335,13.93919324,84.31540019,medium,1,high,,,
high,low,high,medium,231.7242248,529.6818066,12.42542601,69.99012794,medium,1,high,,,
medium,medium,high,high,310.5328366,429.2898954,17.95896801,78.58753831,medium,1,high,,,
medium,low,high,high,446.7240162,390.0120033,11.10346653,63.82601002,high,1,high,,,
medium,medium,high,high,333.7757766,601.9852229,11.77510971,58.17625506,high,1,high,,,
medium,medium,high,medium,366.6013443,358.9095886,6.13421041,46.65542923,high,1,high,,,
medium,high,high,high,361.1131994,376.482171,17.8478271,101.4668252,medium,1,high,,,
medium,low,high,medium,252.0672672,311.7500192,13.9046523,77.53204198,high,1,high,,,
medium,medium,high,medium,358.6972302,366.9262934,10.26940171,61.15932665,medium,1,high,,,
medium,medium,high,high,390.5541558,437.3416552,14.9558904,67.16981627,medium,1,high,,,
medium,low,high,medium,388.0285172,357.3729312,16.94829245,75.8861599,high,1,high,,,
high,high,high,high,357.1672168,476.5103845,12.03237711,68.59982979,high,1,high,,,
medium,low,high,medium,330.6747287,404.9307263,10.82784022,52.11270716,high,1,high,,,
medium,low,high,high,378.5261414,596.6504952,11.56524203,78.87860429,high,1,high,,,
high,high,high,medium,355.006426,561.6870034,22.04545659,61.51434191,medium,1,high,,,
high,high,high,medium,352.1532144,542.8067818,10.97420736,65.78245304,high,1,high,,,
low,low,high,high,333.7757766,307.877571,9.702581291,64.36111583,high,1,high,,,
medium,medium,high,high,320.5009449,404.7045963,18.95279673,92.34737526,medium,1,high,,,
high,low,high,medium,333.7757766,411.264465,15.14266744,74.4485589,medium,0,high,,,
medium,low,high,medium,351.2781336,436.602436,19.103152,52.57745109,medium,0,high,,,
medium,low,high,high,358.4297743,336.1420045,14.44796127,90.22484434,high,0,high,,,
medium,low,high,medium,353.3399191,333.9685677,12.53456001,48.46358838,medium,0,high,,,
medium,low,high,medium,333.7757766,527.9326364,18.86309436,69.62632499,high,0,high,,,
medium,medium,high,high,297.7488671,406.3404245,11.83553514,49.67969603,high,0,high,,,
high,low,high,medium,333.7757766,452.33752,17.52883948,101.8513931,high,0,high,,,
medium,low,high,medium,333.7757766,445.186133,8.567973067,70.76553239,medium,0,high,,,
high,low,high,high,333.7757766,376.9038205,17.34650421,85.29292465,medium,0,high,,,
high,low,high,high,340.0462976,490.4518347,8.517762309,64.83124835,medium,0,high,,,
low,medium,high,medium,325.9336794,446.3413192,17.15294541,43.38591414,high,0,high,,,
low,medium,high,medium,374.8435383,402.6607735,22.8232931,76.46942648,high,0,high,,,
low,high,high,high,265.4687494,432.5111967,19.12669539,61.52001832,medium,0,high,,,
medium,low,high,high,327.2333884,431.4760403,11.77619253,55.81651022,medium,0,high,,,
medium,medium,high,medium,333.7757766,517.4830566,13.97582572,54.63770469,medium,0,high,,,
medium,low,high,high,269.8597989,437.5140661,9.320040153,51.54533466,medium,0,high,,,
high,low,high,high,304.2938477,429.2255002,14.7132293,83.62782363,medium,0,high,,,
medium,low,high,medium,368.9857394,367.9345551,14.80757949,101.248253,medium,0,high,,,
medium,medium,high,medium,353.5293815,599.5460191,21.11893848,55.93232425,high,0,high,,,
medium,medium,high,medium,281.5521165,403.2150907,17.81190034,66.77933762,high,0,high,,,
high,high,high,medium,333.7757766,343.7400072,15.33116646,75.6874006,high,0,high,,,
high,medium,high,medium,333.7757766,547.9116799,16.74146279,74.25154425,high,0,high,,,
low,medium,high,medium,333.7757766,354.4395313,14.50405771,58.51408231,high,0,high,,,
low,low,high,high,324.1462401,493.2264634,8.662214826,85.15712737,high,0,high,,,
low,low,high,medium,333.7757766,365.4916792,12.35003809,73.80957685,medium,0,high,,,
medium,medium,high,medium,294.210317,385.7480533,18.87594139,76.98265841,high,0,high,,,
high,medium,high,high,301.6150638,503.7936909,16.87692696,58.97405294,high,0,high,,,
high,low,high,medium,334.8640702,450.8463693,17.19256436,85.88352314,medium,0,high,,,
medium,low,high,medium,322.6805824,395.785623,18.44378637,66.24269938,medium,0,high,,,
medium,medium,high,medium,287.6984809,460.5992142,12.7048272,66.77759954,high,0,high,,,
medium,medium,high,medium,333.7757766,320.3547809,13.11436463,40.612909,high,0,high,,,
low,medium,high,medium,319.7341365,495.3798827,12.03334396,61.14111864,high,0,high,,,
medium,low,high,high,376.9519325,325.7923996,14.35124065,70.05272018,high,0,high,,,
high,low,high,high,333.7757766,589.6281055,15.78649674,66.39629295,high,0,high,,,
medium,medium,high,medium,273.7366439,330.9148199,9.250627524,47.3887398,high,0,high,,,
high,medium,high,medium,333.7757766,411.1936211,16.03691425,67.26466878,medium,0,high,,,
medium,low,high,medium,333.7757766,393.8377507,11.31948837,78.89851507,high,0,high,,,
low,low,high,high,327.3033652,543.7160286,11.18693881,72.5664004,medium,0,high,,,
medium,medium,high,medium,336.0979811,361.1017694,20.42147204,87.05257595,medium,0,high,,,
low,low,high,high,333.7757766,424.2128101,13.37262512,58.09555464,high,0,high,,,
medium,medium,high,medium,259.1221314,481.9799344,14.66944772,78.80137124,high,0,high,,,
medium,medium,high,medium,333.7757766,389.0056782,13.87972449,95.55305477,medium,0,high,,,
medium,low,high,high,383.2666554,363.8535788,18.65930379,76.03273945,medium,0,high,,,
high,low,high,high,300.6795279,382.4730046,14.35936496,78.30688566,high,0,high,,,
medium,low,high,high,407.4768487,325.2025697,16.96398151,73.22483273,high,0,high,,,
low,medium,high,high,333.7757766,292.3901551,19.3943347,61.78567898,high,0,high,,,
medium,low,high,high,358.956565,480.3107142,10.25603586,66.39629295,medium,0,high,,,
medium,medium,high,medium,277.0330189,596.4032157,14.90855831,67.64448382,medium,0,high,,,
medium,low,high,high,343.791603,281.5444516,14.72877348,62.60168472,high,0,high,,,
medium,medium,high,medium,305.9470125,284.4970261,15.18855694,40.14270489,medium,0,high,,,
medium,medium,high,high,348.7767188,389.5914401,12.89695311,85.35804917,medium,0,high,,,
medium,medium,high,medium,293.5620198,396.8112144,15.67171738,66.59733601,medium,0,high,,,
high,medium,high,medium,333.7757766,432.1899314,13.79865513,32.66707799,high,0,high,,,
medium,low,high,medium,329.5806789,577.4447127,17.20936737,65.33324119,high,0,high,,,
high,low,high,high,327.2235799,378.6589218,17.61865802,48.47598212,high,0,high,,,
medium,low,high,medium,402.836817,601.0329818,17.896128,55.02240724,high,0,high,,,
medium,medium,high,medium,394.8908092,338.2311223,16.27659187,47.93163884,high,0,high,,,
high,low,high,medium,332.4464898,366.3126721,17.52952642,38.43119971,high,0,high,,,
medium,low,high,high,312.4265913,435.094574,12.11847464,76.34799427,high,0,high,,,
high,medium,high,medium,360.8433115,525.0886107,15.0985705,62.9999989,medium,0,high,,,
low,medium,high,high,333.6778429,439.1127647,21.14595446,66.39629295,medium,0,high,,,
medium,medium,high,medium,309.2312466,379.3392931,16.96194437,64.26578716,medium,0,high,,,
high,low,high,high,380.2306339,512.3318463,14.96773301,59.19317637,medium,0,high,,,
high,medium,high,medium,297.0490657,468.3713868,17.41174671,72.7205726,medium,0,high,,,
low,high,high,high,303.4020785,403.2437352,11.30921034,69.23844469,medium,0,high,,,
medium,medium,high,high,347.5414185,476.2015851,19.95005383,66.39629295,medium,0,high,,,
medium,medium,high,medium,363.3979301,555.8990377,8.00696576,66.93478171,medium,0,high,,,
medium,medium,high,high,333.5837226,379.5988064,13.28469066,98.96538914,medium,0,high,,,
medium,low,high,high,357.0828184,381.6451309,17.55138178,71.11118161,medium,0,high,,,
medium,low,high,high,333.7757766,531.630721,15.84784937,46.64358918,high,0,high,,,
medium,medium,high,medium,283.2055171,358.1744936,14.98264622,41.58660591,high,0,high,,,
medium,low,high,high,372.8350811,387.9706352,13.66360729,75.2660643,high,0,high,,,
low,low,high,high,391.0022998,444.7942767,19.94527979,59.83454075,high,0,high,,,
low,medium,high,medium,281.8968272,508.7920978,16.1332032,66.65419278,medium,0,high,,,
medium,medium,high,high,280.1294849,487.3333213,8.52486424,68.94019277,medium,0,high,,,
high,low,high,high,312.3993354,383.1995849,17.47210926,42.81456956,medium,0,high,,,
medium,low,high,high,333.7757766,470.4935448,10.8886389,58.47380388,medium,0,high,,,
high,low,high,high,311.9650933,357.5225994,19.32172244,82.35001283,medium,0,high,,,
medium,low,high,high,281.9189182,325.8313597,15.04701878,51.29479156,high,0,high,,,
medium,low,high,high,333.1194759,356.3690224,20.17902887,67.01990322,high,0,high,,,
medium,low,high,high,333.7757766,546.8951435,15.21935477,81.5555974,medium,0,high,,,
medium,low,high,medium,331.0367763,372.7649817,12.06618176,14.34316145,high,0,high,,,
medium,low,high,high,314.2083463,463.3412166,14.24342069,60.26917985,high,0,high,,,
high,medium,high,high,333.7757766,264.6994735,16.69294583,46.50165845,medium,0,high,,,
medium,low,high,high,369.8626715,403.6000243,12.38824433,66.39629295,high,0,high,,,
medium,low,high,high,367.3285333,393.7404972,16.35632043,53.84179688,high,0,high,,,
low,low,high,high,293.7579269,392.7004931,10.63076915,85.15798297,medium,0,high,,,
medium,medium,high,medium,333.7757766,380.9746723,13.46044894,67.0591185,high,0,high,,,
low,low,high,high,352.7935278,323.7832771,13.56415012,79.3165852,high,0,high,,,
high,medium,high,medium,326.3945768,509.6617816,11.27406477,67.5282879,medium,0,high,,,
medium,low,high,medium,355.5673663,386.5085993,11.21565402,38.04151583,medium,0,high,,,
low,low,high,high,377.8469025,355.8170973,14.85919826,62.01638317,medium,0,high,,,
medium,low,high,high,361.8555486,434.0512533,16.16693104,88.72737266,medium,0,high,,,
medium,low,high,high,409.586373,424.7796636,16.29322889,84.89241759,high,0,high,,,
high,medium,high,medium,337.6310733,615.6111669,14.92675099,82.59015205,medium,0,high,,,
low,low,high,high,333.7757766,460.7790583,17.94218504,79.00827201,high,0,high,,,
high,low,high,medium,323.4243624,317.3492443,17.1301576,61.42879055,high,0,high,,,
high,medium,high,medium,293.7463205,433.1450049,9.069161478,67.90681272,medium,0,high,,,
medium,low,high,medium,357.5932769,488.2749301,15.88225168,53.2790417,high,0,high,,,
medium,low,high,medium,367.1895142,354.2703448,16.40317524,63.25790714,medium,0,high,,,
low,low,high,high,362.4154187,378.1490002,16.27405101,60.61875415,medium,0,high,,,
medium,low,high,high,378.7746046,307.9875511,12.56872068,60.19235078,medium,0,high,,,
high,low,high,high,333.7757766,593.7257641,14.97723325,60.69057995,medium,0,high,,,
low,low,high,medium,325.160819,306.6925042,16.27485657,82.59522269,high,0,high,,,
medium,low,high,high,333.7757766,394.7679885,14.87669376,78.97422652,medium,0,high,,,
medium,low,high,medium,393.7986482,447.2891153,15.82134631,104.2309492,medium,0,high,,,
medium,low,high,high,394.092424,373.1902821,15.26050986,80.79598527,medium,0,high,,,
medium,low,high,high,364.7063937,392.9710197,20.47181676,50.14160182,medium,0,high,,,
medium,high,high,medium,277.1519377,334.8199544,15.68436202,44.04038217,medium,0,high,,,
low,high,high,high,290.6906613,442.3851182,9.305732858,71.34213154,high,0,high,,,
medium,high,high,medium,333.7757766,364.8062732,11.31664528,59.35322111,medium,0,high,,,
medium,low,high,medium,345.6536622,423.2035335,16.83678552,89.33864946,medium,0,high,,,
medium,medium,high,medium,316.778999,443.543934,19.13637872,53.66182299,medium,0,high,,,
medium,low,high,high,333.7757766,453.3856317,13.11140152,77.232127,medium,0,high,,,
high,low,high,medium,380.592491,386.4641507,16.31910453,85.69364908,high,0,high,,,
medium,low,high,high,328.7026297,397.5879743,16.14031728,66.74678059,high,0,high,,,
high,low,high,high,333.7757766,371.9151708,14.94369928,47.18556575,high,0,high,,,
medium,low,high,high,382.0094766,422.2348606,10.5756901,63.23536504,medium,0,high,,,
low,medium,high,medium,352.5058976,421.183478,19.27356051,58.90369803,high,0,high,,,
low,medium,high,medium,323.5204705,456.9057035,10.34214562,47.09550577,high,0,high,,,
medium,medium,high,medium,328.9325854,281.0850323,19.81248367,55.39756365,high,0,high,,,
low,low,high,high,333.7757766,350.5404796,10.1400683,67.45618011,high,0,high,,,
medium,low,high,high,328.4374304,389.2421475,13.94318282,66.39629295,medium,0,high,,,
medium,low,high,high,342.015924,437.9186253,15.00574199,38.84595763,high,0,high,,,
medium,low,high,high,321.8140325,552.8790337,15.66478617,81.08082626,high,0,high,,,
low,low,high,high,324.6440796,427.2167645,15.53012278,54.5742543,high,0,high,,,
low,low,high,medium,330.4307004,556.0329223,22.61841119,81.26581628,high,0,high,,,
medium,medium,high,high,310.6602841,366.5581312,14.18302517,65.88127084,medium,0,high,,,
medium,medium,high,high,397.4696781,459.2983785,19.63789292,70.05983474,high,0,high,,,
high,low,high,medium,361.1561785,376.1021038,13.8443311,52.0573806,medium,0,high,,,
high,medium,high,high,333.7757766,453.8735707,12.86051392,64.17849389,medium,0,high,,,
low,low,high,high,371.0568606,312.2813818,14.04078658,66.39629295,high,0,high,,,
medium,medium,high,high,313.8197131,477.0629748,16.49509195,75.04191395,high,0,high,,,
medium,high,high,high,333.7757766,530.2047601,16.03017998,29.8509482,high,0,high,,,
medium,medium,high,high,333.7757766,545.1466502,16.46063365,90.94494369,high,0,high,,,
medium,low,high,high,364.4834216,452.0807654,16.47204469,95.04565793,high,0,high,,,
medium,low,high,high,332.4687554,468.6029981,10.8770622,67.1813408,high,0,high,,,
high,medium,high,high,333.7757766,361.6143911,14.65018969,70.3680488,medium,0,high,,,
