Customer ID,Age,Gender,Item Purchased,Category,Purchase Amount (USD),Location,Size,Color,Season,Review Rating,Subscription Status,Shipping Type,Discount Applied,Promo Code Used,Previous Purchases,Payment Method,Frequency of Purchases
2515,42,2,9,1,37,2,1,21,2,4.8,1,3,1,1,45,5,2
2516,37,2,3,2,92,16,2,12,3,4.2,1,1,1,1,41,2,5
2517,46,2,19,2,73,44,4,4,2,4.6,1,5,1,1,36,4,6
2518,64,2,17,2,38,50,1,15,2,2.9,1,5,1,1,10,6,1
2519,20,2,4,3,51,19,4,3,1,4.0,1,6,1,1,31,6,1
2520,40,2,11,4,90,22,1,12,2,4.9,1,5,1,1,21,3,6
2521,64,2,11,4,56,13,1,12,3,3.1,1,4,1,1,16,2,3
2522,29,2,8,1,33,23,2,12,1,4.4,1,5,1,1,18,5,3
2523,20,2,2,1,53,21,3,14,4,2.5,1,1,1,1,20,4,7
2524,43,2,8,1,24,30,3,6,2,3.4,1,2,1,1,21,1,1
2525,60,2,5,4,59,16,2,18,2,3.7,1,2,1,1,23,3,6
2526,39,2,24,2,72,17,2,18,4,4.2,1,5,1,1,20,5,7
2527,47,2,19,2,28,39,3,16,2,3.4,1,2,1,1,30,5,2
2528,19,2,14,2,36,13,2,7,1,3.6,1,2,1,1,33,1,3
2529,52,2,13,1,47,1,3,16,1,4.7,1,1,1,1,31,4,5
2530,34,2,7,1,62,42,2,12,2,4.7,1,4,1,1,48,1,5
2531,25,2,20,2,98,21,3,6,2,3.6,1,3,1,1,28,4,7
2532,43,2,15,3,28,43,2,23,3,4.6,1,3,1,1,7,2,3
2533,55,2,22,2,86,27,3,5,3,2.6,1,4,1,1,4,4,7
2534,66,2,13,1,46,38,3,3,3,3.1,1,5,1,1,49,2,2
2535,41,2,23,1,42,46,4,19,1,3.2,1,3,1,1,22,2,7
2536,47,2,5,4,80,45,3,18,4,3.9,1,2,1,1,39,1,4
2537,51,2,2,1,39,36,1,8,2,4.9,1,2,1,1,45,5,3
2538,44,2,5,4,49,19,2,18,3,4.1,1,1,1,1,30,5,4
2539,18,2,16,1,32,30,2,20,3,4.2,1,4,1,1,33,3,2
2540,33,2,15,3,73,21,2,18,1,4.1,1,4,1,1,24,2,2
2541,24,2,2,1,42,30,2,5,3,3.9,1,3,1,1,11,4,6
2542,33,2,16,1,58,47,2,20,2,2.7,1,4,1,1,13,6,3
2543,61,2,13,1,22,4,2,24,4,3.7,1,2,1,1,27,5,1
2544,27,2,16,1,56,48,1,16,2,2.7,1,4,1,1,30,5,2
2545,46,2,14,2,70,8,2,19,2,2.5,1,4,1,1,39,6,6
2546,38,2,18,3,50,43,1,14,2,3.9,1,3,1,1,10,4,1
2547,63,2,4,3,21,43,1,8,3,3.0,1,2,1,1,4,3,6
2548,47,2,11,4,97,24,2,1,3,3.2,1,1,1,1,16,2,7
2549,42,2,1,1,63,43,1,17,4,3.8,1,5,1,1,34,3,5
2550,41,2,11,4,60,46,2,19,1,2.7,1,5,1,1,11,4,3
2551,53,2,4,3,52,29,4,16,1,3.0,1,6,1,1,30,4,4
2552,29,2,18,3,32,23,2,13,4,4.1,1,4,1,1,40,4,1
2553,61,2,2,1,48,20,4,18,2,3.2,1,1,1,1,13,3,1
2554,69,2,13,1,25,45,2,13,3,4.5,1,6,1,1,28,6,3
2555,51,2,13,1,68,16,2,8,3,4.3,1,6,1,1,49,4,2
2556,24,2,14,2,74,12,2,8,1,3.5,1,5,1,1,23,3,7
2557,24,2,25,2,88,26,4,12,1,3.1,1,5,1,1,4,1,6
2558,70,2,19,2,23,36,1,6,2,3.9,1,5,1,1,17,5,4
2559,49,2,10,2,32,5,2,20,1,2.7,1,2,1,1,24,5,4
2560,48,2,2,1,71,24,3,9,4,4.0,1,3,1,1,21,4,3
2561,58,2,4,3,62,5,2,23,2,2.7,1,4,1,1,17,4,2
2562,32,2,10,2,20,32,1,12,2,2.7,1,3,1,1,22,4,6
2563,57,2,19,2,62,3,4,25,2,4.7,1,5,1,1,27,2,4
2564,69,2,1,1,81,21,4,8,4,4.5,1,5,1,1,1,6,3
2565,42,2,16,1,90,17,1,10,4,3.0,1,1,1,1,27,1,7
2566,30,2,22,2,43,45,3,10,1,3.6,1,6,1,1,8,6,6
2567,35,2,8,1,38,25,3,25,1,3.3,1,5,1,1,43,5,6
2568,19,2,23,1,25,22,4,7,2,4.3,1,6,1,1,24,2,4
2569,52,2,25,2,98,43,4,9,4,4.3,1,2,1,1,29,5,4
2570,42,2,6,2,75,32,2,5,2,4.8,1,3,1,1,10,1,2
2571,36,2,21,3,27,31,4,14,2,4.0,1,6,1,1,12,5,4
2572,45,2,23,1,27,24,1,2,4,3.5,1,5,1,1,48,2,4
2573,54,2,3,2,42,47,2,20,1,3.9,1,4,1,1,40,1,6
2574,54,2,25,2,90,31,2,19,3,4.4,1,6,1,1,1,1,1
2575,27,2,9,1,63,9,2,4,3,4.6,1,1,1,1,26,3,4
2576,53,2,19,2,96,23,2,20,1,4.0,1,2,1,1,9,5,1
2577,20,2,10,2,40,29,2,20,4,4.2,1,3,1,1,19,4,6
2578,52,2,22,2,39,23,1,2,1,4.5,1,4,1,1,37,1,5
2579,54,2,23,1,48,45,2,18,1,3.9,1,3,1,1,3,2,6
2580,65,2,3,2,20,23,2,18,3,3.7,1,2,1,1,40,6,7
2581,43,2,12,2,29,21,3,22,3,3.6,1,6,1,1,13,1,6
2582,57,2,6,2,81,50,2,7,4,4.7,1,2,1,1,48,3,5
2583,19,2,6,2,98,41,3,10,1,3.6,1,1,1,1,4,6,3
2584,69,2,12,2,93,36,2,11,1,2.5,1,4,1,1,9,2,7
2585,26,2,22,2,30,9,1,3,3,2.9,1,6,1,1,26,1,2
2586,57,2,23,1,37,49,1,13,1,4.4,1,3,1,1,19,4,7
2587,20,2,5,4,28,19,1,25,4,4.6,1,2,1,1,1,3,3
2588,55,2,16,1,29,7,2,18,4,3.7,1,2,1,1,29,5,3
2589,44,2,1,1,49,8,2,16,3,3.2,1,3,1,1,38,6,2
2590,52,2,14,2,53,34,2,20,4,4.9,1,1,1,1,31,5,1
2591,57,2,7,1,66,5,2,22,3,5.0,1,3,1,1,35,6,1
2592,40,2,11,4,61,31,3,14,2,3.3,1,2,1,1,40,2,6
2593,23,2,19,2,23,15,4,16,3,4.4,1,6,1,1,13,6,6
2594,36,2,14,2,36,6,3,10,1,4.7,1,6,1,1,9,1,3
2595,59,2,20,2,81,26,1,10,1,3.6,1,3,1,1,25,2,3
2596,29,2,3,2,56,15,4,13,3,3.2,1,3,1,1,3,1,2
2597,63,2,17,2,78,18,1,2,2,3.0,1,4,1,1,35,3,5
2598,60,2,13,1,25,1,4,21,3,4.4,1,6,1,1,13,6,2
2599,64,2,1,1,86,28,4,14,1,3.3,1,2,1,1,31,4,1
2600,63,2,13,1,99,45,2,7,4,3.4,1,2,1,1,48,3,5
2601,21,2,2,1,83,32,2,8,1,3.9,1,2,1,1,6,1,2
2602,61,2,6,2,33,24,1,15,4,2.9,1,6,1,1,43,2,5
2603,65,2,5,4,44,40,2,2,1,2.9,1,3,1,1,1,6,6
2604,69,2,6,2,58,47,2,21,2,2.7,1,1,1,1,8,2,1
2605,47,2,24,2,54,6,2,1,2,3.4,1,6,1,1,6,4,7
2606,41,2,10,2,93,28,2,24,2,3.7,1,1,1,1,32,6,4
2607,68,2,18,3,98,28,1,22,2,4.7,1,5,1,1,46,1,2
2608,41,2,18,3,36,36,4,21,2,3.1,1,2,1,1,38,5,3
2609,42,2,11,4,68,24,1,15,1,4.2,1,1,1,1,48,3,4
2610,66,2,1,1,95,4,2,2,3,3.0,1,6,1,1,18,4,2
2611,66,2,12,2,93,48,2,23,2,3.1,1,2,1,1,25,2,6
2612,33,2,11,4,99,22,1,13,1,4.2,1,1,1,1,4,2,4
2613,55,2,23,1,22,18,2,22,4,3.8,1,4,1,1,27,6,6
2614,58,2,7,1,88,41,2,7,1,2.9,1,2,1,1,14,1,5
2615,18,2,11,4,65,34,2,22,2,4.2,1,2,1,1,36,1,4
2616,49,2,25,2,62,3,2,13,1,3.1,1,1,1,1,6,4,6
2617,61,2,15,3,55,10,4,18,2,3.6,1,2,1,1,46,2,1
2618,31,2,19,2,97,12,3,13,2,4.8,1,5,1,1,29,1,1
2619,70,2,8,1,77,18,1,4,1,4.1,1,2,1,1,12,6,5
2620,68,2,14,2,40,7,1,10,4,3.9,1,3,1,1,47,3,7
2621,27,2,3,2,23,35,3,11,4,3.0,1,5,1,1,28,4,1
2622,48,2,18,3,46,19,2,1,4,3.0,1,2,1,1,21,1,1
2623,63,2,1,1,75,29,2,25,2,4.9,1,1,1,1,15,3,1
2624,49,2,18,3,76,21,2,7,1,4.8,1,4,1,1,38,2,1
2625,19,2,6,2,59,41,2,10,3,3.3,1,5,1,1,19,3,1
2626,30,2,20,2,51,6,1,6,3,2.7,1,5,1,1,31,3,7
2627,50,2,11,4,46,39,4,20,1,4.2,1,2,1,1,30,3,3
2628,66,2,17,2,26,25,1,20,1,3.6,1,4,1,1,40,1,6
2629,25,2,10,2,51,50,2,20,3,3.8,1,4,1,1,42,3,2
2630,61,2,16,1,44,29,2,16,4,3.8,1,3,1,1,25,6,1
2631,29,2,20,2,82,19,3,17,2,4.2,1,3,1,1,20,2,6
2632,53,2,20,2,44,7,3,23,3,2.7,1,2,1,1,3,2,7
2633,24,2,16,1,27,2,2,2,1,5.0,1,4,1,1,14,2,1
2634,51,2,23,1,90,2,2,18,1,4.7,1,4,1,1,32,3,4
2635,26,2,15,3,58,33,3,2,3,3.2,1,6,1,1,20,5,3
2636,59,2,10,2,80,6,4,16,2,2.9,1,1,1,1,34,5,4
2637,41,2,11,4,40,44,3,12,4,4.2,1,6,1,1,6,6,1
2638,20,2,14,2,23,1,2,12,2,3.7,1,6,1,1,2,5,1
2639,22,2,17,2,34,11,3,2,2,4.2,1,6,1,1,35,3,1
2640,18,2,3,2,35,29,4,17,4,2.6,1,3,1,1,33,4,6
2641,30,2,20,2,75,14,1,14,3,4.0,1,6,1,1,45,6,2
2642,25,2,23,1,60,45,4,14,4,2.7,1,4,1,1,20,1,3
2643,39,2,2,1,87,15,1,16,3,4.0,1,6,1,1,48,1,1
2644,49,2,7,1,41,20,3,20,2,2.9,1,4,1,1,37,2,5
2645,25,2,14,2,83,31,2,22,2,3.3,1,5,1,1,4,1,3
2646,23,2,16,1,81,18,1,14,2,4.0,1,6,1,1,24,1,2
2647,33,2,25,2,56,31,3,11,3,3.9,1,4,1,1,4,4,3
2648,60,2,18,3,58,40,2,19,3,3.3,1,1,1,1,25,4,1
2649,51,2,14,2,84,13,2,8,2,3.9,1,4,1,1,14,5,2
2650,23,2,7,1,21,23,2,12,1,3.9,1,6,1,1,14,1,4
2651,20,2,22,2,35,37,1,13,3,4.2,1,5,1,1,46,3,3
2652,51,2,21,3,43,42,2,6,3,4.6,1,6,1,1,27,5,6
2653,23,1,19,2,20,20,1,6,3,3.3,1,1,1,1,46,3,5
2654,67,1,3,2,36,49,1,11,1,4.8,1,2,1,1,24,6,3
2655,23,1,5,4,70,12,3,17,1,4.1,1,4,1,1,4,5,1
2656,26,1,23,1,83,50,2,8,3,3.4,1,5,1,1,2,3,4
2657,52,1,19,2,76,14,1,25,4,3.6,1,2,1,1,29,1,4
2658,52,1,6,2,81,43,2,17,3,2.7,1,2,1,1,7,3,4
2659,52,1,8,1,47,35,4,10,3,3.2,1,4,1,1,39,5,5
2660,35,1,4,3,35,16,1,8,3,4.4,1,1,1,1,46,3,4
2661,24,1,14,2,85,40,1,25,2,4.9,1,2,1,1,44,6,1
2662,43,1,4,3,96,22,4,14,1,4.8,1,2,1,1,20,1,1
2663,25,1,20,2,98,27,2,6,3,2.8,1,1,1,1,44,5,4
2664,46,1,21,3,52,49,1,20,1,2.9,1,3,1,1,23,1,1
2665,22,1,13,1,84,13,1,20,4,3.2,1,6,1,1,37,5,7
2666,70,1,25,2,71,18,1,19,4,3.5,1,6,1,1,4,6,7
2667,49,1,15,3,95,35,3,4,4,4.1,1,6,1,1,14,6,4
2668,48,1,4,3,47,20,2,15,3,4.1,1,3,1,1,31,2,4
2669,59,1,5,4,75,43,2,2,3,4.8,1,4,1,1,9,5,6
2670,39,1,2,1,28,13,1,21,2,2.8,1,3,1,1,31,3,7
2671,30,1,23,1,44,38,2,25,1,4.7,1,2,1,1,26,1,2
2672,37,1,15,3,64,1,4,8,4,4.8,1,1,1,1,41,5,3
2673,56,1,4,3,28,48,2,13,2,2.9,1,5,1,1,13,2,1
2674,67,1,10,2,21,28,2,14,3,2.6,1,1,1,1,4,2,5
2675,40,1,9,1,41,9,3,5,1,3.3,1,2,1,1,15,2,3
2676,24,1,19,2,38,46,2,16,4,3.4,1,3,1,1,38,2,2
2677,43,1,1,1,77,17,2,13,2,3.6,1,3,1,1,3,2,4
2678,45,1,19,2,43,7,1,14,2,3.8,1,4,1,1,6,5,3
2679,33,1,2,1,91,26,2,12,2,3.4,1,1,1,1,34,3,2
2680,53,1,19,2,68,26,3,25,2,3.8,1,2,1,1,7,4,6
2681,44,1,22,2,37,27,1,10,1,3.3,1,4,1,1,21,6,1
2682,23,1,18,3,23,21,1,14,3,4.8,1,5,1,1,17,4,5
2683,59,1,21,3,65,33,1,13,4,3.9,1,1,1,1,5,6,3
2684,68,1,1,1,30,26,2,10,3,4.2,1,4,1,1,21,2,4
2685,46,1,6,2,45,47,2,8,3,4.7,1,3,1,1,42,3,2
2686,56,1,4,3,25,46,2,8,4,2.7,1,2,1,1,49,3,6
2687,40,1,22,2,72,10,2,2,4,3.8,1,1,1,1,33,2,4
2688,61,1,6,2,75,8,2,24,1,3.6,1,1,1,1,12,4,2
2689,53,1,8,1,63,48,4,22,2,2.9,1,1,1,1,18,3,3
2690,29,1,3,2,35,50,2,15,1,3.9,1,5,1,1,47,5,6
2691,44,1,2,1,32,31,1,25,3,4.7,1,3,1,1,18,1,7
2692,43,1,14,2,25,27,1,3,4,3.3,1,1,1,1,48,2,5
2693,40,1,21,3,90,47,4,23,2,4.2,1,3,1,1,18,4,3
2694,55,1,4,3,70,11,1,11,3,2.6,1,5,1,1,46,2,6
2695,66,1,23,1,27,18,2,14,2,4.9,1,2,1,1,34,3,3
2696,50,1,9,1,92,42,2,15,1,3.6,1,5,1,1,10,5,2
2697,57,1,5,4,20,41,2,24,2,4.7,1,3,1,1,12,4,5
2698,42,1,11,4,52,8,1,19,4,3.2,1,5,1,1,36,1,6
2699,55,1,10,2,57,46,2,12,3,3.6,1,6,1,1,34,6,6
2700,25,1,4,3,96,44,2,23,1,3.6,1,1,1,1,49,4,1
2701,22,1,25,2,68,5,4,14,4,3.2,1,5,1,1,36,2,7
2702,49,1,24,2,30,12,1,20,3,2.8,1,6,1,1,18,1,4
2703,70,1,18,3,37,43,1,8,1,4.0,1,4,1,1,39,4,4
2704,56,1,16,1,42,42,4,14,4,4.4,1,3,1,1,34,5,7
2705,52,1,6,2,54,42,1,1,2,3.4,1,4,1,1,35,4,7
2706,65,1,11,4,81,47,3,22,2,5.0,1,6,1,1,1,3,2
2707,24,1,18,3,40,1,3,3,2,3.1,1,2,1,1,48,4,6
2708,32,1,1,1,88,27,2,17,1,4.2,1,5,1,1,19,2,7
2709,57,1,6,2,94,1,2,21,3,3.3,1,6,1,1,44,4,7
2710,35,1,17,2,54,13,3,6,4,2.9,1,5,1,1,9,3,2
2711,69,1,11,4,51,49,1,18,3,4.7,1,5,1,1,3,1,4
2712,30,1,23,1,22,27,1,19,2,4.0,1,5,1,1,50,6,5
2713,37,1,11,4,95,34,1,4,1,4.6,1,5,1,1,7,4,6
2714,19,1,5,4,57,24,2,12,1,3.8,1,1,1,1,20,4,1
2715,53,1,24,2,45,15,3,14,4,3.6,1,6,1,1,16,3,2
2716,25,1,21,3,92,24,4,17,4,4.1,1,2,1,1,29,5,4
2717,47,1,18,3,40,6,1,2,2,2.7,1,6,1,1,21,4,7
2718,18,1,23,1,62,27,4,1,4,4.3,1,3,1,1,19,3,3
2719,22,1,19,2,90,46,2,16,4,4.9,1,4,1,1,10,6,2
2720,69,1,10,2,82,18,3,16,1,4.2,1,3,1,1,4,1,5
2721,55,1,16,1,52,20,2,16,2,2.8,1,6,1,1,45,1,6
2722,19,1,15,3,70,23,3,21,2,4.9,1,3,1,1,17,5,4
2723,23,1,9,1,83,19,2,9,2,2.8,1,1,1,1,22,5,4
2724,54,1,18,3,49,43,4,4,3,2.9,1,6,1,1,3,5,3
2725,52,1,21,3,91,25,2,4,2,2.5,1,4,1,1,11,4,4
2726,64,1,1,1,99,24,3,23,3,2.7,1,3,1,1,4,4,1
2727,33,1,2,1,92,22,1,3,4,3.3,1,3,1,1,11,5,2
2728,40,1,17,2,87,6,1,5,4,3.7,1,1,1,1,47,3,4
2729,26,1,20,2,28,9,2,17,4,4.0,1,2,1,1,17,4,7
2730,31,1,7,1,71,26,3,23,3,4.1,1,3,1,1,32,3,5
2731,23,1,7,1,32,49,2,21,4,4.1,1,6,1,1,37,1,1
2732,52,1,8,1,33,49,2,19,3,2.5,1,1,1,1,44,1,6
2733,21,1,22,2,75,8,1,15,4,4.2,1,6,1,1,27,4,3
2734,31,1,1,1,83,33,2,12,3,4.7,1,2,1,1,46,5,1
2735,63,1,12,2,93,32,4,25,3,2.7,1,1,1,1,13,2,2
2736,46,1,20,2,29,5,2,25,2,3.0,1,2,1,1,2,5,2
2737,44,1,10,2,25,26,2,17,2,4.8,1,6,1,1,45,3,1
2738,57,1,13,1,76,33,3,10,2,4.4,1,3,1,1,35,2,3
2739,50,1,21,3,81,35,2,5,3,4.3,1,1,1,1,39,6,3
2740,33,1,17,2,80,2,4,3,4,2.5,1,6,1,1,39,3,3
2741,19,1,23,1,70,38,2,11,3,4.9,1,3,1,1,34,1,4
2742,68,1,6,2,81,19,1,25,1,4.9,1,1,1,1,41,6,5
2743,27,1,18,3,86,43,2,2,2,3.9,1,3,1,1,47,4,1
2744,61,1,2,1,94,30,3,1,1,4.1,1,1,1,1,17,6,6
2745,38,1,17,2,66,50,2,20,4,3.3,1,6,1,1,40,3,5
2746,28,1,4,3,98,22,2,12,3,4.1,1,5,1,1,44,5,2
2747,39,1,10,2,25,35,2,15,1,3.7,1,5,1,1,21,5,3
2748,18,1,12,2,62,48,2,21,4,3.1,1,3,1,1,21,3,3
2749,24,1,11,4,98,46,1,22,2,3.0,1,3,1,1,16,6,1
2750,64,1,11,4,53,45,2,6,2,3.4,1,5,1,1,15,1,1
2751,51,1,15,3,66,2,1,17,2,2.7,1,1,1,1,26,5,3
2752,27,1,6,2,52,23,3,10,1,3.1,1,3,1,1,50,6,5
2753,48,1,24,2,64,6,3,16,4,4.0,1,3,1,1,30,6,2
2754,69,1,7,1,59,39,2,1,2,3.6,1,4,1,1,48,5,6
2755,59,1,23,1,61,30,1,7,3,3.6,1,3,1,1,21,6,2
2756,59,1,2,1,97,28,2,10,4,3.3,1,6,1,1,18,3,1
2757,42,1,9,1,23,23,1,23,4,4.1,1,3,1,1,41,5,5
2758,39,1,9,1,98,8,4,4,1,4.3,1,4,1,1,11,6,5
2759,32,1,3,2,98,13,2,18,3,3.2,1,5,1,1,8,1,2
2760,68,1,18,3,59,47,2,22,3,3.9,1,3,1,1,42,2,3
2761,41,1,20,2,82,2,3,23,1,5.0,1,4,1,1,41,3,2
2762,31,1,21,3,82,22,2,18,1,3.4,1,4,1,1,3,3,3
2763,58,1,25,2,41,10,2,5,1,3.8,1,6,1,1,10,4,3
2764,28,1,8,1,52,48,2,9,1,2.9,1,1,1,1,35,6,6
2765,63,1,24,2,41,3,4,24,2,2.6,1,4,1,1,2,4,7
2766,64,1,7,1,70,6,2,18,3,4.3,1,1,1,1,24,3,6
2767,66,1,6,2,91,42,2,6,4,2.8,1,5,1,1,47,3,5
2768,31,1,6,2,95,15,2,9,2,4.5,1,3,1,1,31,2,5
2769,55,1,3,2,25,16,2,1,2,3.8,1,1,1,1,28,5,2
2770,32,1,17,2,89,36,1,11,1,3.0,1,5,1,1,13,2,7
2771,50,1,4,3,44,27,3,3,1,3.3,1,2,1,1,22,1,6
2772,58,1,11,4,52,20,3,1,3,3.1,1,1,1,1,12,1,4
2773,18,1,1,1,94,38,1,3,2,3.5,1,6,1,1,10,1,3
2774,39,1,14,2,98,3,3,13,2,4.6,1,2,1,1,45,1,6
2775,56,1,4,3,40,36,1,25,1,4.1,1,5,1,1,42,3,6
2776,37,1,22,2,25,26,1,19,1,3.6,1,3,1,1,16,4,7
2777,46,1,16,1,62,50,1,9,1,2.9,1,3,1,1,6,1,1
2778,52,1,3,2,24,12,2,12,1,4.8,1,5,1,1,28,3,3
2779,70,1,2,1,57,38,1,25,2,3.2,1,5,1,1,24,3,2
2780,61,1,23,1,66,26,1,3,4,4.3,1,2,1,1,14,3,4
2781,33,1,4,3,70,35,2,5,4,4.1,1,4,1,1,29,5,4
2782,65,1,15,3,39,24,2,3,2,4.6,1,5,1,1,33,5,7
2783,41,1,7,1,34,12,3,6,2,3.8,1,3,1,1,30,5,1
2784,19,1,20,2,38,46,2,20,2,4.5,1,4,1,1,26,3,6
2785,33,1,20,2,70,12,2,2,4,3.1,1,2,1,1,12,5,3
2786,53,1,3,2,80,18,3,9,3,2.9,1,4,1,1,13,1,5
2787,54,1,8,1,51,6,2,23,2,3.8,1,4,1,1,41,4,3
2788,36,1,4,3,79,48,4,17,2,4.1,1,4,1,1,4,6,4
2789,56,1,4,3,92,39,2,14,3,3.1,1,3,1,1,2,3,1
2790,28,1,24,2,85,33,1,15,1,5.0,1,2,1,1,28,3,2
2791,34,1,22,2,63,19,2,2,2,4.5,1,3,1,1,24,4,1
2792,43,1,7,1,60,15,2,25,1,2.8,1,2,1,1,14,6,4
2793,54,1,19,2,44,17,1,23,4,3.2,1,2,1,1,11,3,7
2794,37,1,4,3,57,21,2,20,2,3.1,1,5,1,1,27,4,2
2795,33,1,11,4,24,32,2,7,1,3.3,1,5,1,1,7,2,4
2796,33,1,16,1,35,27,2,12,4,3.4,1,6,1,1,49,5,1
2797,55,1,11,4,73,36,2,19,4,3.8,1,6,1,1,21,2,1
2798,63,1,13,1,42,36,2,9,4,3.5,1,2,1,1,10,6,3
2799,52,1,10,2,20,39,4,19,4,4.8,1,6,1,1,37,5,7
2800,23,1,25,2,89,19,1,17,2,3.9,1,3,1,1,9,1,3
2801,70,1,17,2,76,4,1,23,1,3.4,1,3,1,1,14,2,2
2802,64,1,17,2,56,31,2,10,4,2.6,1,2,1,1,30,5,1
2803,22,1,5,4,100,11,1,19,1,3.1,1,6,1,1,42,3,4
2804,46,1,25,2,44,12,2,23,4,3.3,1,3,1,1,31,1,5
2805,65,1,10,2,76,40,2,6,2,2.8,1,5,1,1,48,1,3
2806,18,1,23,1,97,28,3,2,1,4.3,1,5,1,1,48,2,6
2807,45,1,3,2,39,40,1,18,2,2.7,1,5,1,1,50,3,1
2808,56,1,10,2,100,20,2,5,2,4.4,1,1,1,1,10,4,4
2809,49,1,20,2,62,42,2,1,2,3.9,1,3,1,1,45,5,3
2810,66,1,19,2,98,4,4,21,3,3.0,1,5,1,1,27,4,6
2811,27,1,12,2,31,3,2,18,3,4.0,1,5,1,1,10,4,4
2812,69,1,11,4,89,35,2,3,1,3.7,1,6,1,1,19,3,6
2813,66,1,10,2,91,34,4,12,1,3.8,1,6,1,1,1,3,3
2814,45,1,17,2,50,45,3,13,3,3.3,1,1,1,1,39,4,6
2815,31,1,25,2,32,23,1,7,4,3.6,1,5,1,1,14,1,5
2816,33,1,3,2,67,12,1,2,1,3.9,1,3,1,1,40,6,3
2817,43,1,20,2,28,20,2,2,2,3.5,1,3,1,1,45,6,7
2818,25,1,1,1,65,40,4,25,4,3.4,1,5,1,1,6,6,7
2819,46,1,19,2,73,5,2,22,1,4.7,1,4,1,1,12,4,1
2820,67,1,17,2,27,10,1,11,2,3.0,1,3,1,1,19,2,5
2821,26,1,1,1,89,45,1,25,3,3.9,1,3,1,1,5,2,2
2822,35,1,18,3,72,10,1,14,3,4.5,1,5,1,1,37,6,5
2823,61,1,20,2,37,30,3,4,1,4.1,1,5,1,1,33,5,6
2824,26,1,6,2,63,44,2,14,3,4.5,1,5,1,1,47,4,2
2825,39,1,9,1,90,44,2,18,1,4.0,1,3,1,1,49,4,6
2826,69,1,8,1,62,33,2,25,4,4.3,1,1,1,1,28,1,1
2827,32,1,8,1,43,9,1,4,1,3.6,1,2,1,1,23,6,1
2828,20,1,3,2,96,49,2,12,1,3.1,1,4,1,1,11,1,2
2829,25,1,16,1,83,42,1,11,1,2.6,1,5,1,1,33,5,6
2830,56,1,13,1,67,3,4,21,1,3.4,1,4,1,1,47,2,7
2831,63,1,20,2,90,37,1,6,2,2.9,1,6,1,1,13,6,3
2832,34,1,10,2,53,46,1,17,4,5.0,1,2,1,1,4,3,7
2833,29,1,16,1,37,20,2,12,3,4.6,1,5,1,1,40,5,6
2834,43,1,12,2,56,4,2,21,1,3.3,1,3,1,1,19,2,5
2835,39,1,11,4,43,43,2,10,1,2.9,1,1,1,1,17,3,7
2836,33,1,25,2,84,45,3,17,4,4.9,1,3,1,1,7,6,1
2837,51,1,14,2,50,50,2,5,4,5.0,1,1,1,1,21,2,2
2838,65,1,18,3,88,1,2,4,3,4.5,1,2,1,1,44,5,7
2839,51,1,11,4,50,19,2,3,1,3.7,1,3,1,1,2,1,7
2840,70,1,16,1,80,41,1,21,3,2.8,1,6,1,1,30,1,5
2841,40,1,25,2,47,48,1,17,2,3.5,1,6,1,1,41,2,1
2842,19,1,6,2,33,35,4,12,4,3.0,1,1,1,1,31,2,7
2843,28,1,5,4,100,3,1,9,1,4.3,1,5,1,1,48,4,6
2844,51,1,24,2,26,35,2,24,3,3.6,1,6,1,1,41,6,7
2845,32,1,9,1,79,31,2,10,3,4.4,1,5,1,1,42,6,1
2846,26,1,1,1,77,41,1,11,3,4.1,1,2,1,1,39,4,3
2847,50,1,22,2,36,36,4,2,1,2.8,1,4,1,1,15,5,2
2848,68,1,13,1,21,7,1,5,4,2.8,1,3,1,1,3,5,3
2849,33,1,4,3,72,49,1,8,1,4.9,1,6,1,1,28,1,6
2850,56,1,5,4,25,29,2,7,2,4.1,1,2,1,1,27,5,2
2851,57,1,24,2,79,27,2,20,2,3.0,1,6,1,1,36,4,1
2852,58,1,3,2,73,28,1,21,3,3.0,1,6,1,1,42,4,5
2853,40,1,2,1,71,32,2,12,2,3.0,1,6,1,1,30,6,7
2854,37,1,9,1,48,38,2,12,4,3.2,1,4,1,1,9,5,7
2855,36,1,15,3,28,8,2,1,1,2.7,1,6,1,1,25,6,5
2856,29,1,4,3,95,24,3,13,4,3.8,1,1,1,1,33,5,6
2857,65,1,11,4,48,15,2,10,4,3.5,1,1,1,1,31,3,5
2858,44,1,6,2,93,44,3,13,2,3.8,1,4,1,1,35,4,5
2859,34,1,12,2,87,20,1,21,3,3.8,1,1,1,1,46,1,5
2860,31,1,19,2,32,44,1,25,1,3.4,1,2,1,1,29,1,1
2861,28,1,17,2,38,39,2,7,2,2.9,1,4,1,1,49,1,7
2862,66,1,5,4,54,20,2,21,1,3.4,1,3,1,1,27,3,5
2863,68,1,5,4,75,11,3,23,3,4.7,1,6,1,1,5,1,3
2864,37,1,25,2,56,7,2,25,1,3.9,1,1,1,1,18,6,5
2865,58,1,24,2,43,13,3,13,1,3.6,1,6,1,1,31,6,7
2866,28,1,20,2,97,5,2,20,1,3.7,1,3,1,1,27,2,4
2867,54,1,3,2,75,7,3,23,3,3.1,1,3,1,1,19,2,1
2868,21,1,21,3,55,6,1,24,3,4.9,1,4,1,1,33,2,4
2869,45,1,1,1,49,6,2,2,4,2.6,1,4,1,1,42,5,3
2870,57,1,22,2,58,10,2,24,3,4.2,1,5,1,1,16,1,7
